Class,text,header,pdfsize bins,metadata size bins,pages bins,xref Length bins,title characters bins,isEncrypted bins,embedded files bins,images bins,obj bins,endobj bins,stream bins,endstream bins,xref bins,trailer bins,startxref bins,pageno bins,encrypt bins,ObjStm bins,JS bins,Javascript bins,AA bins,OpenAction bins,Acroform bins,JBIG2Decode bins,RichMedia bins,launch bins,EmbeddedFile bins,XFA bins,Colors bins
0,2,24,64,29,9,93,23,0,0,0,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,8,63,35,11,274,37,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,107,65,11,273,33,0,0,0,53,91,27,45,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,119,21,0,177,0,0,0,6,51,89,18,18,1,1,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0
0,1,24,89,17,0,100,0,0,0,0,46,52,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,94,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,8,40,22,0,155,26,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,127,21,0,127,0,0,0,9,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,125,19,0,100,0,0,0,0,48,74,26,44,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,10,127,18,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,46,52,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,107,17,0,100,0,0,0,0,12,12,18,18,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,8,119,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,112,21,0,100,0,0,0,9,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,112,17,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,107,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,125,21,0,127,0,0,0,20,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,119,17,0,100,0,0,0,0,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,119,21,0,100,0,0,0,9,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,119,19,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,129,17,0,100,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,133,21,0,155,0,0,0,4,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,125,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,19,0,100,0,0,0,0,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,63,24,0,50,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,119,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,112,19,0,100,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,129,21,0,177,0,0,0,4,46,52,25,43,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,125,21,0,177,0,0,0,6,53,91,23,29,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,125,21,0,127,0,0,0,9,46,52,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,129,21,0,195,0,0,0,7,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,24,112,23,0,286,0,0,0,0,47,63,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,24,73,36,11,263,32,0,0,0,6,6,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,18,129,69,0,88,33,0,0,0,47,63,24,39,0,0,1,12,0,13,0,0,0,0,0,0,0,0,0,0,0
0,2,24,129,58,0,107,23,0,0,0,6,6,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,37,127,65,0,332,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,1,24,112,21,0,100,0,0,0,9,46,52,24,39,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,24,112,21,0,155,0,0,0,4,40,40,24,39,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,24,119,18,0,100,0,0,0,0,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,129,21,0,155,0,0,0,20,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,112,21,0,127,0,0,0,9,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,125,19,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,112,18,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,1,8,125,18,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,99,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,10,125,57,0,340,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,107,21,0,127,0,0,0,9,40,40,24,39,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,24,125,19,0,100,0,0,0,0,60,98,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,1,24,40,24,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,10,125,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,40,24,0,304,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,112,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,125,21,0,177,0,0,0,6,7,7,36,54,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,40,24,0,304,0,0,0,0,46,52,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,125,17,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,125,17,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,125,21,0,155,0,0,0,4,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,127,17,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,8,112,85,22,326,42,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,112,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,119,21,0,155,0,0,0,20,51,89,23,29,1,1,1,23,0,13,0,0,0,0,0,0,0,0,0,0,0
0,1,10,107,21,0,127,0,0,0,9,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,112,17,0,100,0,0,0,0,7,7,36,54,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,1,6,119,17,0,100,0,0,0,0,46,52,25,43,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,119,17,0,100,0,0,0,0,44,78,9,9,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,125,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,119,18,0,100,0,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,125,17,0,100,0,0,0,0,46,52,23,29,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,1,8,99,18,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,119,18,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,52,27,0,209,0,0,0,0,9,9,18,18,1,1,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0
0,2,21,112,23,0,195,14,0,0,0,40,40,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,73,23,0,224,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,10,73,24,0,195,0,0,0,0,47,63,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,81,28,22,163,37,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,52,30,0,177,17,0,0,0,40,40,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,18,52,23,0,224,0,0,0,0,18,18,18,18,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,1,24,107,21,0,100,0,0,0,0,27,27,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4
0,1,8,119,19,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,125,19,0,100,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,94,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,119,17,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,127,19,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,127,21,0,155,0,0,0,20,8,8,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,1,24,119,18,0,100,0,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,10,73,66,11,186,33,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,89,15,0,177,0,0,0,0,47,63,7,7,1,1,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,8,63,24,22,198,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,8,52,24,22,183,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,63,34,11,216,29,0,0,0,48,74,18,18,1,1,1,23,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,15,63,24,0,340,0,0,0,0,16,16,24,39,1,1,1,7,0,5,0,0,0,0,0,0,0,0,0,0,5
0,1,15,129,21,0,209,0,0,0,8,53,91,27,45,1,1,1,10,0,0,0,0,0,0,0,6,0,0,0,0,0
0,1,24,40,17,0,304,0,0,0,0,48,74,26,44,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,99,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,119,17,0,100,0,0,0,0,11,11,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,1,15,125,21,0,155,0,0,0,4,40,40,25,43,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,10,10,24,39,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,5
0,1,8,125,21,0,127,0,0,0,20,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,99,17,0,100,0,0,0,0,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,107,17,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,129,46,0,42,37,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,112,40,0,155,37,0,0,0,47,63,7,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,63,48,11,240,37,0,0,0,40,40,36,54,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,18,52,42,11,224,37,0,0,0,46,52,23,29,0,0,5,12,0,13,0,0,0,0,0,0,0,0,0,0,0
0,2,18,40,41,0,298,37,0,0,0,18,18,7,7,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,18,63,53,0,7,37,0,0,0,29,29,18,18,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,18,63,43,0,47,37,0,0,0,54,92,18,18,0,0,5,12,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,18,94,47,0,310,37,0,0,0,5,5,18,18,0,0,5,12,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,18,89,65,11,235,34,0,0,0,18,18,7,7,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,1,8,129,21,0,127,0,0,0,20,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,48,39,11,155,28,0,0,9,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,52,24,0,304,0,0,0,0,29,29,7,7,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,40,17,0,304,0,0,0,0,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,107,17,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,125,21,0,195,0,0,0,6,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,21,0,127,0,0,0,9,47,63,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,10,119,21,0,127,0,0,0,20,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,107,21,0,127,0,0,0,9,5,5,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,2,10,133,25,22,120,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,18,94,34,11,201,27,0,0,0,10,10,29,47,1,1,1,23,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,8,81,34,11,156,27,0,0,0,44,87,10,10,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,119,34,22,247,27,0,0,0,2,2,7,7,5,5,5,23,0,0,0,0,0,0,0,0,0,0,0,0,10
0,1,15,127,21,0,155,0,0,0,4,60,98,7,7,5,5,5,23,0,0,0,0,0,0,0,0,0,0,0,0,9
0,1,10,125,21,0,155,0,0,0,4,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,21,0,127,0,0,0,9,4,4,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,15
0,1,38,125,17,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0,1,15,107,17,0,100,0,0,0,0,2,2,24,39,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,127,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,129,21,0,209,0,0,0,7,48,74,27,45,0,0,1,0,0,13,0,0,0,0,2,2,0,0,0,0,0
0,1,24,112,21,0,127,0,0,0,9,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,125,17,0,100,0,0,0,0,48,74,24,39,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,127,19,0,127,0,0,0,0,29,29,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,129,21,0,209,0,0,0,7,46,52,24,39,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,24,119,18,0,100,0,0,0,0,47,63,27,45,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,8,119,17,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,107,19,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,8,81,72,11,188,36,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,129,53,0,101,37,0,0,0,48,74,7,7,1,1,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0
0,2,21,56,21,11,298,0,0,0,9,50,88,36,54,1,1,1,12,0,0,0,0,0,0,0,10,0,0,0,0,0
0,2,21,64,21,22,298,0,0,0,20,49,83,36,54,1,1,1,12,0,0,0,0,0,0,0,10,0,0,0,0,0
0,2,21,133,21,11,177,0,0,0,9,55,93,18,18,1,1,1,23,0,0,0,0,0,0,0,14,0,0,0,0,0
0,2,21,112,21,11,155,0,0,0,9,47,63,7,7,1,1,1,12,0,0,0,0,0,0,0,11,0,0,0,0,0
0,2,21,127,21,11,195,0,0,0,9,48,74,36,54,1,1,1,12,0,0,0,0,0,0,0,10,0,0,0,0,0
0,2,21,119,21,0,177,0,0,0,0,46,52,36,54,1,1,1,12,0,0,0,0,0,0,0,9,0,0,0,0,0
0,2,21,73,21,0,155,0,0,0,0,47,63,36,54,1,1,1,12,0,0,0,0,0,0,0,9,0,0,0,0,0
0,2,21,70,21,22,28,0,0,0,20,47,63,36,54,1,1,1,12,0,0,0,0,0,0,0,9,0,0,0,0,0
0,2,21,66,21,22,322,0,0,0,20,48,74,36,54,1,1,1,12,0,0,0,0,0,0,0,9,0,0,0,0,0
0,2,21,61,21,22,332,0,0,0,20,3,3,23,29,1,1,1,23,0,0,0,0,0,0,0,4,0,0,0,0,0
0,2,21,61,21,22,7,0,0,0,20,58,96,23,29,1,1,1,23,0,0,0,0,0,0,0,4,0,0,0,0,0
0,2,21,47,21,22,340,0,0,0,20,1,1,23,29,1,1,1,23,0,0,0,0,0,0,0,4,0,0,0,0,0
0,2,21,67,21,5,28,0,0,0,4,50,88,7,7,1,1,1,12,0,0,0,0,0,0,0,12,0,0,0,0,0
0,2,21,61,21,22,28,0,0,0,20,60,98,23,29,1,1,1,23,0,0,0,0,0,0,0,5,0,0,0,0,0
0,1,21,119,21,0,155,0,0,0,4,3,3,23,29,1,1,1,23,0,0,0,0,0,0,0,6,0,0,0,0,0
0,1,24,125,17,0,100,0,0,0,0,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,127,21,0,155,0,0,0,4,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,119,21,0,155,0,0,0,4,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,119,17,0,100,0,0,0,0,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,15,119,18,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,64,31,13,60,31,0,0,0,46,52,26,44,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,18,119,21,0,155,0,0,0,20,22,22,30,48,5,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,6
0,1,15,119,17,0,100,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,107,17,0,100,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,129,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,119,19,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,112,18,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,112,21,0,177,0,0,0,4,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,127,21,0,127,0,0,0,20,55,93,33,51,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,1,24,112,19,0,100,0,0,0,0,40,40,23,29,0,0,1,0,0,5,0,0,0,0,2,2,0,0,0,0,0
0,1,8,129,21,0,127,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,19,0,100,0,0,0,0,48,74,24,39,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,2,8,63,21,0,127,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,127,21,0,127,0,0,0,20,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,94,24,0,304,0,0,0,0,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,8,99,19,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,119,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,125,21,0,155,0,0,0,20,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,40,38,11,252,27,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,21,125,17,0,100,0,0,0,0,51,89,36,54,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5
0,2,8,94,12,0,274,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,129,17,0,100,0,0,0,0,40,40,24,39,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,8,125,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,22,22,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,10,129,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,125,19,0,100,0,0,0,0,49,83,27,45,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,119,21,0,127,0,0,0,9,48,74,24,39,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0
0,1,10,129,21,0,177,0,0,0,6,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,112,19,0,100,0,0,0,0,40,40,7,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,125,21,0,155,0,0,0,20,46,52,23,29,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,24,112,29,0,177,17,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,10,57,57,0,141,26,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,119,19,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,125,19,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,119,21,0,177,0,0,0,4,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,40,40,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,10,125,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,107,19,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,8,94,65,0,286,2,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,60,28,5,310,0,0,0,0,48,74,25,43,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,125,19,0,100,0,0,0,0,60,98,18,18,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,1,15,119,21,0,155,0,0,0,20,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,107,21,0,155,0,0,0,20,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,107,19,0,100,0,0,0,0,29,29,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,24,125,21,0,155,0,0,0,20,40,40,23,29,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,24,40,24,0,304,0,0,0,0,40,40,23,29,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,8,112,21,0,100,0,0,0,0,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,133,17,0,100,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,112,17,0,100,0,0,0,0,2,2,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
0,1,8,125,21,0,177,0,0,0,4,45,45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,119,17,0,100,0,0,0,0,40,40,24,39,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,2,24,73,21,0,177,0,0,0,0,19,19,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,10,89,21,0,177,0,0,0,0,2,2,35,53,0,0,1,10,0,4,0,0,0,0,0,0,0,0,0,0,0
0,1,15,107,17,0,100,0,0,0,0,40,40,7,7,1,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0
