Class,text,header,pdfsize bins,metadata size bins,pages bins,xref Length bins,title characters bins,isEncrypted bins,embedded files bins,images bins,obj bins,endobj bins,stream bins,xref bins,trailer bins,startxref bins,pageno bins,encrypt bins,ObjStm bins,JS bins,Javascript bins,AA bins,OpenAction bins,Acroform bins,JBIG2Decode bins,RichMedia bins,launch bins,EmbeddedFile bins,XFA bins,Colors bins
1,1,10,45,1,0,135,0,0,0,0,7,7,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,52,16,0,29,0,0,0,5,29,29,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,42,45,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,8,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,93,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,0,45,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,15,88,86,0,45,25,0,0,0,29,29,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,7,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,89,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,42,73,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,90,1,0,135,0,0,0,0,29,29,62,1,1,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0
1,1,11,85,39,0,29,7,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,73,1,0,135,0,0,2,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,21,90,1,4,129,0,0,0,0,76,76,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,42,52,16,0,135,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,63,17,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,84,28,0,96,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,10,45,1,0,45,0,0,2,0,7,7,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,18,90,1,0,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22,45,1,5,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,52,12,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,52,11,0,135,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,87,23,0,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,22,81,1,0,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,83,5,0,135,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,90,1,0,135,0,0,0,0,29,29,62,1,1,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0
1,3,42,88,36,0,7,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,73,30,5,18,37,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,4,45,8,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,45,1,0,7,0,0,0,0,18,18,43,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,7,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16,45,8,0,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,86,24,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,15,45,1,0,7,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
1,2,11,52,33,0,132,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,21,45,41,0,135,37,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,42,88,30,0,7,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,42,87,39,0,7,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,61,1,0,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,83,1,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,16,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,32,45,1,0,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,14,0,7,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,18,90,1,0,135,0,0,0,0,29,29,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,92,24,0,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,83,1,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,77,23,0,132,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,16,0,135,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,21,88,33,0,7,7,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,6,92,24,0,134,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,42,83,1,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,84,10,5,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,11,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,52,1,0,135,0,0,0,0,7,7,62,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,22,45,1,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,45,23,0,7,0,0,0,0,29,29,43,1,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,19,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,19,90,1,0,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,24,90,1,0,135,0,0,0,0,7,7,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,45,15,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,14,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,32,90,1,0,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,90,1,0,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,15,0,7,0,0,0,0,29,29,62,1,1,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0
1,1,42,75,10,0,138,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,21,40,76,0,1,18,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2,42,52,36,0,18,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,83,1,0,45,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,4,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,45,1,0,135,0,0,0,0,7,7,43,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0
1,1,42,45,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,25,45,15,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,42,52,32,0,18,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,11,45,1,0,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,45,16,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,73,35,1,63,37,0,0,1,7,7,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,11,90,14,0,135,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,45,5,0,134,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,45,1,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,24,90,1,0,135,0,0,0,0,7,7,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,21,83,29,6,56,30,0,2,15,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,19,45,10,0,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,45,8,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,15,86,35,0,7,7,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,42,92,29,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,52,12,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,17,45,1,0,135,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,1,2,2,1,0,0
1,3,42,88,31,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,22,92,1,0,133,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,90,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,14,45,24,0,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,1,2,2,1,0,0
1,2,21,45,67,0,7,7,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,15,45,8,0,135,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,45,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,11,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,32,45,1,0,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,93,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,18,45,1,0,7,0,0,0,0,18,18,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,45,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,45,12,0,7,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,19,0,63,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,16,45,8,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,45,14,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,45,1,0,135,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,3,42,45,22,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,45,5,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,42,88,38,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,21,88,37,0,7,37,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,15,45,1,0,7,0,0,0,0,7,7,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
1,1,42,90,1,4,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,25,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,24,45,5,0,132,0,0,0,0,7,7,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,45,14,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,0,132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,22,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,73,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,90,10,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,7,88,29,0,7,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,84,22,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,31,91,1,5,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,90,1,0,8,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,45,11,5,7,27,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,45,16,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,73,1,0,7,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,16,45,9,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,42,45,46,0,7,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,83,1,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,52,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,19,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,32,45,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,52,33,0,132,37,0,0,0,7,7,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,21,63,1,0,135,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,16,73,1,0,135,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,18,18,43,1,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,50,18,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,15,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,24,73,1,0,7,0,0,0,0,18,18,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,42,91,18,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,88,1,0,135,0,0,0,0,29,29,7,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0
1,1,42,45,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,15,90,47,5,18,39,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,42,89,16,0,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,45,14,0,18,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,42,45,7,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,6,45,10,0,18,26,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,42,52,11,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,22,45,1,5,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,1,0,7,0,0,0,0,29,29,62,1,1,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0
1,3,42,85,40,0,7,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,10,83,18,0,33,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,15,45,1,4,129,0,0,0,0,7,7,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,15,45,1,0,135,0,0,0,0,18,18,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,11,45,1,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,45,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,10,88,42,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,45,8,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,90,1,0,135,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
1,1,19,73,21,0,18,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,45,16,0,18,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,90,1,0,135,0,0,0,0,29,29,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,42,89,16,0,138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,42,88,36,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,2,52,14,0,135,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,42,81,27,0,135,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,52,1,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,11,83,1,0,5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,88,34,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,2,7,45,9,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,22,88,38,0,7,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,88,11,0,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,73,1,0,7,0,0,0,0,7,7,0,1,1,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0
1,1,11,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,92,1,0,7,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,2,42,91,32,0,40,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,21,45,1,0,135,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,3,42,88,39,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,42,85,7,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,10,45,25,0,7,0,0,0,0,18,18,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,42,88,39,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,15,45,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,42,86,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,10,73,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,45,13,0,135,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,40,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,25,90,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,22,88,39,0,7,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,40,13,0,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,32,45,1,0,135,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,2,2,1,0,0
1,1,21,93,1,0,135,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,6,45,1,5,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,24,45,13,0,135,26,0,0,0,18,18,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,42,45,7,0,135,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,10,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,0,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,3,42,45,24,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,45,1,0,135,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,42,91,9,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
1,1,22,45,1,0,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,93,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,17,90,1,0,135,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,1,2,2,1,0,0
1,3,15,83,1,0,56,0,0,0,0,40,40,0,1,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,1,45,1,0,45,0,0,0,0,7,7,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,21,45,16,0,7,0,0,0,0,18,18,62,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7,2,0
1,1,32,52,1,0,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22,45,1,0,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,24,90,1,0,135,0,0,0,0,7,7,43,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0
1,2,10,83,1,0,5,0,0,2,0,76,76,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,82,19,0,74,0,0,0,0,7,7,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
